2,2016-01-02,00:47:48,2016-01-02,00:53:17,1,1.07,-73.98361206,40.76815414,1,N,-73.96976471,40.75999069,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02,00:47:48,2016-01-02,00:58:57,3,3.04,-74.00656128,40.73162079,1,N,-73.98858643,40.76891327,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-01-02,00:47:48,2016-01-02,01:10:46,1,16.21,-73.78234863,40.64470291,1,N,-73.95378113,40.71955109,1,43.5,0.5,0.5,7,0,0.3,51.8
1,2016-01-02,00:47:49,2016-01-02,01:00:23,1,3.4,-73.98316193,40.73863602,1,N,-73.94895935,40.7699585,1,13,0.5,0.5,2,0,0.3,16.3
2,2016-01-02,00:47:49,2016-01-02,00:54:38,1,1.49,-73.97905731,40.77720261,1,N,-73.96349335,40.76512527,1,7.5,0.5,0.5,1.5,0,0.3,10.3
1,2016-01-02,00:47:50,2016-01-02,00:51:24,1,0.6,-73.98625183,40.75580978,1,N,-73.98356628,40.75013733,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-02,00:47:50,2016-01-02,00:57:19,1,2.3,-73.98822784,40.74862671,1,N,-73.97929382,40.72768784,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-02,00:47:50,2016-01-02,01:24:03,1,11.13,-74.00406647,40.65454483,1,N,-73.94917297,40.77850342,2,36,0.5,0.5,0,0,0.3,37.3
1,2016-01-02,00:47:51,2016-01-02,00:56:43,1,1.9,-74.00849915,40.73418427,1,N,-74.01377106,40.70949936,1,9,0.5,0.5,2,0,0.3,12.3
1,2016-01-02,00:47:51,2016-01-02,00:50:41,1,0.9,-73.9852066,40.76848984,1,N,-73.99598694,40.7599411,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-02,00:47:51,2016-01-02,01:05:39,2,4.81,-73.99160004,40.76488876,1,N,-74.00997925,40.71183014,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,2016-01-02,00:47:52,2016-01-02,01:05:42,1,7.3,-73.94582367,40.82759857,1,N,-74.00666046,40.74331284,1,22.5,0.5,0.5,5,0,0.3,28.8
2,2016-01-02,00:47:52,2016-01-02,01:06:40,2,5.18,-73.95575714,40.77891159,1,N,-74.00121307,40.71757126,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,2016-01-02,00:47:52,2016-01-02,00:56:45,6,1.16,-73.98753357,40.72465134,1,N,-74.00228882,40.73373032,1,7.5,0.5,0.5,2.2,0,0.3,11
2,2016-01-02,00:47:52,2016-01-02,00:55:11,1,1.47,-73.99417114,40.71405792,1,N,-73.98040009,40.72697067,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-01-02,00:47:53,2016-01-02,01:37:05,1,17.1,-73.99613953,40.76333618,1,N,-73.90286255,40.616745,1,51,0.5,0.5,4,0,0.3,56.3
2,2016-01-02,00:47:53,2016-01-02,00:54:35,2,1.46,-73.98635101,40.74143219,1,N,-73.98300934,40.7562027,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02,00:47:54,2016-01-02,00:58:37,1,2,-73.95425415,40.71058273,1,N,-73.9564209,40.73352051,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-01-02,00:47:54,2016-01-02,00:57:59,2,2.6,-73.9774704,40.74654007,1,N,-73.98442841,40.76998138,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-02,00:47:54,2016-01-02,00:59:37,1,3.14,-73.98633575,40.76011276,1,N,-73.94908142,40.77077103,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2016-01-02,00:47:55,2016-01-02,01:10:05,1,2.9,-73.98638153,40.75061417,1,N,-74.00286865,40.72572327,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-01-02,00:47:55,2016-01-02,00:52:06,1,0.96,-73.88961029,40.74690247,1,N,-73.88371277,40.7556839,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02,00:47:56,2016-01-02,01:05:55,1,3.7,-73.97068024,40.67380142,1,N,-73.91510773,40.66320801,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-01-02,00:47:56,2016-01-02,00:54:52,2,1.21,-73.98326111,40.73071289,1,N,-73.9957962,40.72344589,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2016-01-02,00:47:57,2016-01-02,01:05:14,1,5.8,-73.99978638,40.71837234,1,N,-73.95044708,40.7924614,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2016-01-02,00:47:57,2016-01-02,01:15:36,1,18.6,-73.79023743,40.6440239,2,N,-73.97493744,40.75939178,1,52,0,0.5,8,5.54,0.3,66.34
1,2016-01-02,00:47:57,2016-01-02,00:55:24,1,1.9,-73.95458221,40.78084564,1,N,-73.95957184,40.76018143,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02,00:47:58,2016-01-02,00:51:19,3,0.6,-73.9907608,40.76176834,1,N,-73.98822784,40.76966858,1,4.5,0.5,0.5,1.5,0,0.3,7.3
1,2016-01-02,00:47:58,2016-01-02,00:52:24,1,1.3,-73.96826935,40.75558853,1,N,-73.96299744,40.77088928,1,6,0.5,0.5,1,0,0.3,8.3
1,2016-01-02,00:47:58,2016-01-02,01:08:29,1,7,-73.98405457,40.73217392,1,N,-73.95863342,40.80169678,1,23,0.5,0.5,4.85,0,0.3,29.15
1,2016-01-02,00:47:59,2016-01-02,00:57:57,2,3,-73.99899292,40.71350098,1,N,-73.95654297,40.71494293,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-01-02,00:47:59,2016-01-02,00:54:11,4,1.7,-73.99748993,40.76374817,1,N,-73.99472046,40.74536514,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02,00:47:59,2016-01-02,00:58:53,2,2.9,-73.98177338,40.74723816,1,N,-73.95243835,40.77814865,1,11,0.5,0.5,1.23,0,0.3,13.53
2,2016-01-02,00:48:01,2016-01-02,00:54:41,2,2.79,-73.97858429,40.73671341,1,N,-73.95281219,40.76979065,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-01-02,00:48:02,2016-01-02,00:55:20,1,1.7,-73.98728943,40.72453308,1,N,-74.00306702,40.73360825,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-01-02,00:48:02,2016-01-02,00:54:30,1,1.2,-73.99160004,40.75018692,1,N,-73.9885788,40.75660324,1,6.5,0.5,0.5,3,0,0.3,10.8
2,2016-01-02,00:48:02,2016-01-02,01:06:20,4,5.89,-73.98961639,40.7178154,1,N,-73.98439026,40.76986694,1,20,0.5,0.5,3,0,0.3,24.3
1,2016-01-02,00:48:04,2016-01-02,00:59:13,1,2.3,-74.00419617,40.7422905,1,N,-73.98197174,40.76264191,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-01-02,00:48:04,2016-01-02,00:55:10,2,2.5,-73.9526062,40.77664185,1,N,-73.97605133,40.74464417,1,9,0.5,0.5,2.05,0,0.3,12.35
2,2016-01-02,00:48:05,2016-01-02,00:55:21,2,1.45,-73.9708786,40.75839615,1,N,-73.98793793,40.74892044,1,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02,00:48:06,2016-01-02,00:54:45,1,1.7,-74.00515747,40.72933578,1,N,-74.00737,40.70737839,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-01-02,00:48:06,2016-01-02,00:53:09,2,1.3,-73.99139404,40.7599144,1,N,-74.0042572,40.75086212,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-01-02,00:48:07,2016-01-02,00:58:02,2,1.4,-73.98046875,40.68815613,1,N,-73.9896698,40.70239258,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2016-01-02,00:48:07,2016-01-02,00:49:34,1,0.3,-73.98930359,40.75749207,1,N,-73.99013519,40.76157761,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-01-02,00:48:07,2016-01-02,00:52:52,2,0.8,-74.00247955,40.73339844,1,N,-73.99173737,40.73513412,1,5.5,0.5,0.5,0.5,0,0.3,7.3
2,2016-01-02,00:48:07,2016-01-02,01:14:58,1,13.28,-73.95996094,40.77360153,1,N,-74.00657654,40.64376831,1,38.5,0.5,0.5,5,0,0.3,44.8
2,2016-01-02,00:48:07,2016-01-02,00:51:35,1,0.66,-73.95584869,40.77212906,1,N,-73.94773102,40.77133179,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-01-02,00:48:07,2016-01-02,00:54:01,1,0.79,-73.99990082,40.73323822,1,N,-74.00791931,40.73942947,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02,00:48:08,2016-01-02,00:55:42,2,0.9,-73.98626709,40.75651169,1,N,-73.97431946,40.75662231,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-01-02,00:48:08,2016-01-02,00:56:00,1,1.74,-73.98989105,40.75688934,1,N,-74.00624847,40.73965073,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-01-02,00:48:08,2016-01-02,00:59:47,1,2.32,-73.95529938,40.82001877,1,N,-73.93903351,40.80007172,1,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-02,00:48:08,2016-01-02,00:55:50,1,1.28,-73.98970795,40.76055908,1,N,-73.97399902,40.75059891,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-01-02,00:48:08,2016-01-02,00:57:50,1,4.21,-73.98796082,40.71895981,1,N,-73.9693985,40.75925064,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2016-01-02,00:48:08,2016-01-02,01:08:40,6,6.72,-73.99420166,40.76148987,1,N,-73.92603302,40.80625153,1,21,0.5,0.5,2,0,0.3,24.3
1,2016-01-02,00:48:09,2016-01-02,00:58:15,1,1.7,-74.00411224,40.75261688,1,N,-73.97887421,40.74497223,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02,00:48:10,2016-01-02,00:51:10,1,0.5,-73.98960114,40.72984314,1,N,-73.98097992,40.72950363,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2016-01-02,00:48:10,2016-01-02,00:50:25,5,0.42,-73.95257568,40.69128799,1,N,-73.95704651,40.68824005,1,3.5,0.5,0.5,0.96,0,0.3,5.76
1,2016-01-02,00:48:11,2016-01-02,00:51:56,1,1.2,-73.9431076,40.78983307,1,N,-73.95387268,40.77508163,1,5.5,0.5,0.5,3.2,0,0.3,10
2,2016-01-02,00:48:11,2016-01-02,00:54:01,4,1.66,-73.98894501,40.72173691,1,N,-73.97853851,40.74115753,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-01-02,00:48:11,2016-01-02,01:00:27,2,4.74,-74.00186157,40.7507782,1,N,-73.95581055,40.80454636,1,14.5,0.5,0.5,3.95,0,0.3,19.75
2,2016-01-02,00:48:11,2016-01-02,01:13:15,1,6.45,-73.98442078,40.74338913,1,N,-73.9473114,40.80511856,1,23.5,0.5,0.5,4.96,0,0.3,29.76
2,2016-01-02,00:48:11,2016-01-02,00:50:56,1,0.8,-73.95696259,40.77487946,1,N,-73.95359802,40.76718903,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2016-01-02,00:48:12,2016-01-02,00:50:16,1,0.8,-73.96813965,40.75543594,1,N,-73.97532654,40.74563217,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-02,00:48:12,2016-01-02,00:51:22,1,0.59,-73.9874649,40.75030518,1,N,-73.98283386,40.75670242,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-01-02,00:48:12,2016-01-02,00:54:12,2,1.11,-73.98760223,40.74964523,1,N,-73.9914093,40.76024246,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-01-02,00:48:12,2016-01-02,00:56:45,5,1.93,-73.98835754,40.75931549,1,N,-74.00600433,40.74032593,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02,00:48:13,2016-01-02,00:52:25,1,1.3,-73.95388794,40.77860641,1,N,-73.96851349,40.77042389,1,6,0.5,0.5,1.5,0,0.3,8.8
1,2016-01-02,00:48:13,2016-01-02,01:19:09,2,20.5,-73.78224945,40.64458084,2,N,-74.00566864,40.70774078,1,52,0,0.5,8,0,0.3,60.8
2,2016-01-02,00:48:13,2016-01-02,00:52:47,1,1.28,-73.99897766,40.72275162,1,N,-74.01151276,40.70708847,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02,00:48:14,2016-01-02,00:55:22,1,1,-73.98406982,40.74438858,1,N,-73.98902893,40.7357254,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02,00:48:14,2016-01-02,01:02:58,1,3.8,-73.98902893,40.73659134,1,N,-73.95275879,40.70741653,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-01-02,00:48:14,2016-01-02,00:57:08,1,1.94,-73.95303345,40.82255936,1,N,-73.96282196,40.79932022,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-01-02,00:48:15,2016-01-02,00:51:10,2,0.8,-73.97977448,40.76548004,1,N,-73.96582794,40.75988007,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-01-02,00:48:16,2016-01-02,01:03:23,2,4,-73.94939423,40.78493881,1,N,-73.94803619,40.82714462,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-01-02,00:48:16,2016-01-02,00:54:52,1,1.09,-73.99051666,40.76153183,1,N,-73.97847748,40.7527504,1,6.5,0.5,0.5,2,0,0.3,9.8
1,2016-01-02,00:48:17,2016-01-02,00:56:56,1,2.7,-73.96780396,40.75698471,1,N,-73.99642944,40.73185349,1,10,0.5,0.5,2,0,0.3,13.3
2,2016-01-02,00:48:17,2016-01-02,00:52:09,1,0.93,-73.98486328,40.75704575,1,N,-73.98542786,40.74694824,1,5,0.5,0.5,1.7,0,0.3,8
2,2016-01-02,00:48:17,2016-01-02,00:52:28,2,0.7,-73.95140076,40.80457306,1,N,-73.95331573,40.81197739,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-01-02,00:48:18,2016-01-02,00:55:19,2,0.8,-73.98627472,40.75679016,1,N,-73.97915649,40.76193237,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-01-02,00:48:19,2016-01-02,00:57:13,1,2.2,-74.00760651,40.74355316,1,N,-73.97890472,40.75245285,1,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-01-02,00:48:20,2016-01-02,00:53:09,1,1.2,-73.99486542,40.74924088,1,N,-73.97914886,40.75323486,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-01-02,00:48:20,2016-01-02,00:55:47,2,2.36,-73.9900589,40.74653244,1,N,-74.00619507,40.71928787,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2016-01-02,00:48:20,2016-01-02,01:00:11,5,3.89,-73.97579193,40.75169373,1,N,-73.9225769,40.75997925,1,13.5,0.5,0.5,3.7,0,0.3,18.5
2,2016-01-02,00:48:20,2016-01-02,00:54:44,2,1.21,-73.99888611,40.74956512,1,N,-73.98046875,40.74258041,1,6.5,0.5,0.5,2.2,0,0.3,10
2,2016-01-02,00:48:20,2016-01-02,01:08:00,2,4.98,-73.98025513,40.67670059,1,N,-74.00505829,40.73594666,1,18.5,0.5,0.5,2,0,0.3,21.8
2,2016-01-02,00:48:20,2016-01-02,00:58:21,2,2.92,-73.98056793,40.74171829,1,N,-73.95967102,40.77360916,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-01-02,00:48:20,2016-01-02,00:56:34,2,1.26,-73.99089813,40.75112915,1,N,-73.97132874,40.74684906,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-01-02,00:48:21,2016-01-02,00:56:36,2,2.27,-73.98711395,40.73911285,1,N,-73.96703339,40.76660538,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-01-02,00:48:22,2016-01-02,00:52:00,1,0.9,-73.99063873,40.71841431,1,N,-73.9877243,40.72836304,1,5,0.5,0.5,1,0,0.3,7.3
2,2016-01-02,00:48:22,2016-01-02,00:54:29,1,0.72,-73.9916687,40.72625351,1,N,-73.99303436,40.73254013,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02,00:48:22,2016-01-02,00:50:06,1,0.42,-73.9865036,40.7302742,1,N,-73.98027039,40.7264061,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-01-02,00:48:24,2016-01-02,00:57:57,1,4.45,-73.96681976,40.76179123,1,N,-73.89347839,40.74494553,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2016-01-02,00:48:24,2016-01-02,01:09:43,5,7.4,-73.97952271,40.77638245,1,N,-73.86476898,40.75762939,2,23.5,0.5,0.5,0,0,0.3,24.8
2,2016-01-02,00:48:24,2016-01-02,00:53:15,1,1.53,-73.99761963,40.75651932,1,N,-73.98175049,40.76477814,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-01-02,00:48:24,2016-01-02,00:50:43,1,0.72,-73.96124268,40.78054047,1,N,-73.95590973,40.78680038,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2016-01-02,00:48:25,2016-01-02,00:55:25,1,1.5,-73.98395538,40.76515579,1,N,-73.9788208,40.78239059,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-01-02,00:48:25,2016-01-02,00:56:43,1,1.8,-74.00241852,40.75110245,1,N,-73.983078,40.76284409,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-01-02,00:48:25,2016-01-02,00:59:43,6,1.94,-73.97955322,40.72731018,1,N,-74.0094223,40.73812866,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-02,00:48:25,2016-01-02,01:04:01,1,9.02,-73.99894714,40.75492096,1,N,-73.92312622,40.84080887,2,25.5,0.5,0.5,0,0,0.3,26.8
1,2016-01-02,00:48:26,2016-01-02,01:02:42,1,4.8,-73.98910522,40.76019287,1,N,-73.94021606,40.80898666,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2016-01-02,00:48:26,2016-01-02,00:51:55,1,0.52,-73.99224091,40.76322174,1,N,-73.98519135,40.76181412,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-01-02,00:48:26,2016-01-02,00:58:48,1,3.67,-73.97714233,40.74298859,1,N,-73.94615173,40.78396988,1,12,0.5,0.5,2.66,0,0.3,15.96
1,2016-01-02,00:48:27,2016-01-02,01:03:51,1,5.2,-73.9982605,40.71374512,1,N,-73.94772339,40.68355179,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,2016-01-02,00:48:27,2016-01-02,01:00:17,1,5.35,-73.78199005,40.64472198,1,N,-73.8381958,40.66503143,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-01-02,00:48:27,2016-01-02,00:54:21,5,1.82,-73.97709656,40.74303055,1,N,-74.0017395,40.74040985,1,7.5,0.5,0.5,1.6,0,0.3,10.4
2,2016-01-02,00:48:27,2016-01-02,00:50:04,5,0.62,-73.98758698,40.76536942,1,N,-73.99421692,40.75996017,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-01-02,00:48:28,2016-01-02,01:09:06,1,4.9,-74.00933075,40.70671082,1,N,-73.95282745,40.67437363,1,19,0.5,0.5,1,0,0.3,21.3
2,2016-01-02,00:48:28,2016-01-02,01:04:39,1,4.91,-73.99959564,40.72821045,1,N,-73.97727203,40.78017807,1,16.5,0.5,0.5,0,0,0.3,17.8
2,2016-01-02,00:48:28,2016-01-02,00:51:01,5,1.28,-73.96331024,40.79862976,1,N,-73.97679138,40.78757095,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-01-02,00:48:28,2016-01-02,00:50:28,1,0.23,-73.98854828,40.7213707,1,N,-73.9848175,40.72169113,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-01-02,00:48:29,2016-01-02,00:59:59,1,4,-73.98578644,40.73117828,1,N,-73.94813538,40.77306366,1,13,0.5,0.5,3,0,0.3,17.3
1,2016-01-02,00:48:30,2016-01-02,00:53:53,1,0.9,-73.9993515,40.7282486,1,N,-73.99016571,40.73453522,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02,00:48:30,2016-01-02,01:01:36,1,4.8,-74.00783539,40.70552063,1,N,-73.99532318,40.75999832,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-01-02,00:48:30,2016-01-02,00:59:26,3,3.18,-74.00968933,40.70473099,1,N,-73.98240662,40.68675995,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-01-02,00:48:30,2016-01-02,00:51:07,1,0.35,-74.00283813,40.73389053,1,N,-74.00382233,40.73865128,1,4,0.5,0.5,1.32,0,0.3,6.62
2,2016-01-02,00:48:30,2016-01-02,01:01:08,1,3.24,-73.98928833,40.72629166,1,N,-73.95838165,40.71923065,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-01-02,00:48:30,2016-01-02,00:54:48,1,1.46,-73.98473358,40.74854279,1,N,-73.98281097,40.76152039,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02,00:48:31,2016-01-02,00:52:42,2,1.2,-73.99422455,40.7564621,1,N,-74.0050354,40.74132919,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02,00:48:31,2016-01-02,01:06:38,1,4.8,-73.98351288,40.74417877,1,N,-73.9519577,40.69953918,1,18,0.5,0.5,3.85,0,0.3,23.15
2,2016-01-02,00:48:31,2016-01-02,00:51:31,3,0.58,-73.98840332,40.72299957,1,N,-73.98924255,40.73004913,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-01-02,00:48:31,2016-01-02,00:51:53,1,1.08,-73.9821701,40.77703857,1,N,-73.97293854,40.79039001,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-01-02,00:48:32,2016-01-02,00:54:48,1,1,-73.98219299,40.73178864,1,N,-73.98819733,40.72358704,1,6.5,0.5,0.5,2.3,0,0.3,10.1
2,2016-01-02,00:48:32,2016-01-02,00:51:41,1,0.51,-73.98683929,40.75645828,1,N,-73.99274445,40.75282288,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-01-02,00:48:32,2016-01-02,00:57:31,1,2.03,-73.97689819,40.7884407,1,N,-73.94994354,40.7802887,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-01-02,00:48:32,2016-01-02,01:08:17,2,10.25,-73.99768829,40.67491913,1,N,-73.94716644,40.77571869,1,30,0.5,0.5,6.26,0,0.3,37.56
1,2016-01-02,00:48:33,2016-01-02,00:58:31,1,1.5,-73.99235535,40.75155258,1,N,-73.97953033,40.7382164,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-01-02,00:48:33,2016-01-02,01:04:59,1,3.4,-73.97849274,40.72452164,1,N,-74.01604462,40.71500015,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-01-02,00:48:33,2016-01-02,01:13:39,3,8.83,-73.99017334,40.75912857,1,N,-73.8723526,40.73918152,2,28,0.5,0.5,0,0,0.3,29.3
1,2016-01-02,00:48:34,2016-01-02,00:53:07,1,0.6,-73.95023346,40.77153015,1,N,-73.95927429,40.77713394,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-01-02,00:48:34,2016-01-02,01:05:26,1,4.8,-74.00713348,40.71891785,1,N,-73.95503235,40.67668915,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-01-02,00:48:34,2016-01-02,00:54:18,1,0.8,-73.99176025,40.72235489,1,N,-73.99260712,40.71260071,4,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02,00:48:34,2016-01-02,00:56:48,5,5.56,-73.91782379,40.77122116,1,N,-73.88677979,40.83193207,1,16.5,0.5,0.5,0,5.54,0.3,23.34
2,2016-01-02,00:48:35,2016-01-02,01:03:49,1,2.97,-73.98996735,40.74992371,1,N,-73.98485565,40.72171021,2,13,0.5,0.5,0,0,0.3,14.3
2,2016-01-02,00:48:35,2016-01-02,00:49:29,1,0.3,-73.9942627,40.74591827,1,N,-73.99707794,40.74211121,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-01-02,00:48:35,2016-01-02,00:50:00,4,0.14,-73.98616791,40.7565918,1,N,-73.98838043,40.75677109,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-01-02,00:48:36,2016-01-02,01:21:51,1,19.45,-73.78952026,40.64375687,2,N,-73.95973206,40.80861664,1,52,0,0.5,6,5.54,0.3,64.34
2,2016-01-02,00:48:36,2016-01-02,01:11:20,1,7.69,-74.0012207,40.74660873,1,N,-73.94029999,40.82482147,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,2016-01-02,00:48:37,2016-01-02,01:18:56,2,8.34,-73.97875977,40.77252197,1,N,-73.93723297,40.70239639,1,28,0.5,0.5,5.86,0,0.3,35.16
2,2016-01-02,00:48:37,2016-01-02,01:00:47,1,3.03,-73.98797607,40.76494598,1,N,-74.0005188,40.72885513,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2016-01-02,00:48:38,2016-01-02,00:58:12,1,2.2,-73.97603607,40.79140472,1,N,-73.94929504,40.78126907,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-01-02,00:48:38,2016-01-02,00:53:21,1,1.1,-73.96801758,40.80120468,1,N,-73.97767639,40.78696823,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02,00:48:39,2016-01-03,00:34:42,2,1.69,-73.99477386,40.72309494,1,N,-74.01016998,40.70337296,1,9,0.5,0.5,1.54,0,0.3,11.84
2,2016-01-02,00:48:39,2016-01-02,01:15:06,2,7.7,-73.9962616,40.74435043,1,N,-73.8839798,40.74810028,2,26,0.5,0.5,0,0,0.3,27.3
2,2016-01-02,00:48:39,2016-01-02,00:51:19,1,0.46,-73.98819733,40.7491188,1,N,-73.9854126,40.75485229,1,4,0.5,0.5,0.5,0,0.3,5.8
2,2016-01-02,00:48:39,2016-01-02,01:01:03,2,2.75,-73.98072052,40.7598114,1,N,-73.97416687,40.73130035,1,11.5,0.5,0.5,2.5,0,0.3,15.3
2,2016-01-02,00:48:39,2016-01-02,00:55:31,1,1.02,-73.91398621,40.76351166,1,N,-73.9046402,40.7740097,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-01-02,00:48:40,2016-01-02,01:06:26,1,10.8,-73.98422241,40.74608994,1,N,-73.87380981,40.77150726,1,30.5,0.5,0.5,7.45,5.54,0.3,44.79
1,2016-01-02,00:48:40,2016-01-02,01:12:23,1,15.7,-73.78970337,40.64367294,1,N,-73.94691467,40.72713089,2,43,0.5,0.5,0,0,0.3,44.3
1,2016-01-02,00:48:41,2016-01-02,00:56:38,2,2.2,-73.97732544,40.77950287,1,N,-73.95306396,40.76781464,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-01-02,00:48:41,2016-01-02,00:53:07,1,0.7,-73.98439026,40.74896622,1,N,-73.9728241,40.74345398,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-01-02,00:48:41,2016-01-02,00:49:50,1,0.4,-73.98691559,40.76619339,1,N,-73.99056244,40.76086044,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2016-01-02,00:48:41,2016-01-02,00:54:32,1,0.6,-74.00121307,40.72795486,1,N,-73.99182129,40.72721863,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2016-01-02,00:48:41,2016-01-02,01:03:19,1,4.9,-73.9881134,40.72808456,1,N,-73.98353577,40.7820015,1,16.5,0.5,0.5,2.75,0,0.3,20.55
2,2016-01-02,00:48:41,2016-01-02,00:52:50,2,1.06,-73.99948883,40.73265839,1,N,-73.98931122,40.7421608,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-01-02,00:48:42,2016-01-02,00:55:27,1,1.77,-73.99295044,40.75278854,1,N,-74.00444031,40.73202896,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-01-02,00:48:42,2016-01-02,01:03:41,1,3.43,-73.99030304,40.75743103,1,N,-73.95291138,40.78356552,2,14,0.5,0.5,0,0,0.3,15.3
